Киев 161садовая18;30.43991;50.38768400000001;Садова вулиця, 18, Київ, місто Київ, Україна
Киев 73садовая;30.5293205;50.3744593;Садова вулиця, 73, Київ, місто Київ, Україна
Киев 54садовая22;30.439;50.388005;Садова вулиця, 22, Київ, місто Київ, Україна
Киев 3садовая12;30.438958;50.38761599999999;Садова вулиця, 3, Київ, місто Київ, Україна
Киев рибальська11;30.541845;50.43391;Рибальська вулиця, 11, Київ, місто Київ, Україна
Киев 54садовая29;30.434034;50.389591;Садова вулиця, 54, Київ, місто Київ, Україна
Киев заречная50а;30.607249;50.392778;Зарічна вулиця, 50А, Київ, місто Київ, Україна
Киев 3озерная9;30.489969;50.52621;Озерна вулиця, 3, Київ, місто Київ, Україна
Киев 11луговая4;30.681088;50.379624;Лугова вулиця, 4, Київ, місто Київ, Україна
Киев ревуцкого44;30.651739;50.396815;вулиця Ревуцького, 44, Київ, місто Київ, Україна
Киев лермонтова 25;30.707571;50.36481999999999;вулиця Лермонтова, 25, Київ, місто Київ, Україна
Киев ленина 22;30.6475764;50.23393040000001;вулиця Анатолія Солов'яненка, 22, Козин, Київська область, Україна
Киев привокзальная 12;30.642534;50.429014;Привокзальна вулиця, 12, Київ, місто Київ, Україна
Киев ленина 45;30.6472864;50.2344845;вулиця Анатолія Солов'яненка, 45, Козин, Київська область, Україна
Киев буденого 14;30.476708;50.47019;Багговутівська вулиця, 14, Київ, місто Київ, Україна
Киев вильгельма пика 5;30.41296599999999;50.470256;вулиця Вільгельма Піка, 5, Київ, місто Київ, Україна
Киев лермонтова ;30.7043129;50.36433;вулиця Лермонтова, Київ, місто Київ, Україна
Киев героев севастополя 50;30.429016;50.42859499999999;вулиця Героїв Севастополя, 50, Київ, місто Київ, Україна
Киев лермонтова 17;30.700612;50.36577399999999;вулиця Лермонтова, 17, Київ, місто Київ, Україна
Киев бердянская;30.438463;50.479537;Бердянська вулиця, Київ, місто Київ, Україна
Киев шевченко 11;30.440137;50.389461;вулиця Шевченка, 11, Київ, місто Київ, Україна
Киев березняковская 38;30.595551;50.42226100000001;Березняківська вулиця, 38, Київ, місто Київ, Україна
Киев промышленная 6-8;30.702953;50.36879400000001;Промислова вулиця, 6, Київ, місто Київ, Україна
Киев промышленный переулок;30.702398;50.369735;Промисловий провулок, Київ, місто Київ, Україна
Киев григоренко 5;30.6287241;50.41281129999999;проспект Петра Григоренка, 5, Київ, місто Київ, Україна
Киев тургеньева10;30.583592;50.51723399999999;вулиця Тургенєва, 10, Київ, місто Київ, Україна
Киев юрия коцюбинського 9а;30.498752;50.453975;вулиця Юрія Коцюбинського, 9А, Київ, місто Київ, Україна
Киев лермонтова;30.7043129;50.36433;вулиця Лермонтова, Київ, місто Київ, Україна
Киев малокитаевская 44;30.526651;50.398815;Малокитаївська вулиця, 44, Київ, місто Київ, Україна
Киев промышленная 9;30.709305;50.372271;Промислова вулиця, 9, Київ, місто Київ, Україна
Киев 1 мая 7;30.700948;50.376224;вулиця 1-го Травня, 7, Київ, місто Київ, Україна
Киев бориспольская 29;30.70575;50.421829;Бориспільська вулиця, 29, Київ, місто Київ, Україна
Киев голосеевский проспект 42;30.5134522;50.400316;проспект Голосіївський, 42, Київ, місто Київ, Україна
Киев ахматовой 14а;30.6334984;50.4105141;вулиця Анни Ахматової, 14А, Київ, місто Київ, Україна
Киев лермонтова1а;30.695147;50.365031;вулиця Лермонтова, 1А, Київ, місто Київ, Україна
Киев бажана 10а;30.620393;50.395286;проспект Миколи Бажана, 10А, Київ, місто Київ, Україна
Киев шевченка 3;30.440908;50.389725;вулиця Шевченка, 3, Київ, місто Київ, Україна
Киев шевченко 10;30.440965;50.390505;вулиця Шевченка, 10, Київ, місто Київ, Україна
Киев полевая;30.7067119;50.368145;Польова вулиця, Київ, місто Київ, Україна
Киев днепровская набережная 21;30.611365;50.40686299999999;Дніпровська набережна, 21, Київ, місто Київ, Україна
Киев горького 9;30.514119;50.43818899999999;вулиця Горького, 9, Київ, місто Київ, Україна
Киев ялтинская 10;30.652262;50.42840899999999;Ялтинська вулиця, 10, Київ, місто Київ, Україна
Киев переулок дружбы;30.6992722;50.380527;3-й провулок Дружби, Київ, місто Київ, Україна
Киев флоренции 5;30.594644;50.447171;вулиця Флоренції, 5, Київ, місто Київ, Україна
Киев ленина 43а;30.697404;50.385383;вулиця Леніна, 43А, Київ, місто Київ, Україна
Киев бориспольская 34;30.687251;50.423908;Бориспільська вулиця, 34, Київ, місто Київ, Україна
Киев гефизиков 12;30.687098;50.389495;вулиця Геофізиків, 12, Київ, місто Київ, Україна
Киев серафимовича 13а;30.603552;50.433754;вулиця Серафимовича, 13А, Київ, місто Київ, Україна
Киев геофизиков 4;30.691153;50.39047;вулиця Геофізиків, 4, Київ, місто Київ, Україна
Киев щорса 32в;30.5315638;50.42522570000001;вулиця Щорса, 32В, Київ, місто Київ, Україна
Киев мостовая 8;30.487648;50.40284;Мостова вулиця, 8, Київ, місто Київ, Україна
Киев свердлова 22;30.515885;50.448864;Прорізна вулиця, 22, Київ, місто Київ, Україна
Киев боревая 20а;30.671753;50.412364;Борова вулиця, 20А, Київ, місто Київ, Україна
Киев лермонтова10;30.69814899999999;50.36504499999999;вулиця Лермонтова, 10, Київ, місто Київ, Україна
Киев радунская 16;30.597835;50.521114;Радунська вулиця, 16, Київ, місто Київ, Україна
Киев полевая 34;30.70635699999999;50.368416;Польова вулиця, 34, Київ, місто Київ, Україна
Киев бульвар шевченка 36;30.4961576;50.4460813;бульвар Тараса Шевченка, 36, Київ, місто Київ, Україна
Киев ленина 61;30.6497216;50.2315818;вулиця Анатолія Солов'яненка, 61, Козин, Київська область, Україна
Киев контрактовая площадь;30.5185709;50.46347;Контрактова площа, Київ, місто Київ, Україна
Киев харьковское шоссе 170;30.663216;50.41299799999999;Харківське шосе, 170, Київ, місто Київ, Україна
Киев ленина 23;30.64765749999999;50.2338019;вулиця Анатолія Солов'яненка, 23, Козин, Київська область, Україна
Киев ленинградская площадь;30.6266591;50.442047;Ленінградська площа, Київ, місто Київ, Україна
Киев шевченко 25;30.439821;50.390413;вулиця Шевченка, 25, Київ, місто Київ, Україна
Киев 91садовая;30.52879709999999;50.3746157;Садова вулиця, 91, Київ, місто Київ, Україна
Киев декабриств11;30.806976;50.513679;вулиця Декабристів, 11, Бровари, Київська область, Україна
Киев 164садовая2;30.443305;50.387109;Садова вулиця, 2, Київ, місто Київ, Україна
Киев вербицкого22;30.65902999999999;50.406949;вулиця Архітектора Вербицького, 22, Київ, місто Київ, Україна
Киев 65садовая5а;30.4320274;50.3902165;Садова вулиця, 65, Київ, місто Київ, Україна
Киев предславинскмя-49;30.52534899999999;50.41828899999999;Предславинська вулиця, 49, Київ, місто Київ, Україна
Киев 62садовая32;30.432796;50.389897;Садова вулиця, 62, Київ, місто Київ, Україна
Киев щорса32г;30.5313599;50.4257178;вулиця Щорса, 32Г, Київ, місто Київ, Україна
Киев тростянецкая2;30.648136;50.413916;Тростянецька вулиця, 2, Київ, місто Київ, Україна
Киев мира6;30.621644;50.443681;проспект Миру, 6, Київ, місто Київ, Україна
Киев 6луговая23;30.681109;50.379796;Лугова вулиця, 6, Київ, місто Київ, Україна
Киев 65садовая22;30.439;50.388005;Садова вулиця, 22, Київ, місто Київ, Україна
Киев харкывськое-шоссе168а;30.65988;50.413405;Харківське шосе, 168А, Київ, місто Київ, Україна
Киев армянская3а;30.666911;50.405897;Вірменська вулиця, 3, Київ, місто Київ, Україна
Киев 62садовая31;30.432796;50.389897;Садова вулиця, 62, Київ, місто Київ, Україна
Киев 95ссадоваяя17;30.437636;50.387961;Садова вулиця, 17, Київ, місто Київ, Україна
Киев 161садовая;30.4317231;50.3904391;Садова вулиця, 161, Київ, місто Київ, Україна
Киев дружбы-народов-25;30.5438322;50.4183626;бульвар Дружби Народів, 25, Київ, місто Київ, Україна
Киев 65садовая;30.4320274;50.3902165;Садова вулиця, 65, Київ, місто Київ, Україна
Киев 4садовая11;30.438346;50.38772900000001;Садова вулиця, 11, Київ, місто Київ, Україна
Киев бортничи-шевченко14;30.68528199999999;50.363013;вулиця Шевченка, 14, Київ, місто Київ, Україна
Киев севастопольская10;30.4588991;50.4237372;Севастопольська площа, 10, Київ, місто Київ, Україна
Киев бажана9г;30.666598;50.404993;проспект Миколи Бажана, 9Г, Київ, місто Київ, Україна
Киев жилянская40;30.5076909;50.4342073;Жилянська вулиця, 40, Київ, місто Київ, Україна
Киев урловская7а;30.620974;50.405215;Урлівська вулиця, 7, Київ, місто Київ, Україна
Киев 95садовая7;30.438577;50.387487;Садова вулиця, 7, Київ, місто Київ, Україна
Киев 66садовая;30.43224;50.390531;Садова вулиця, 66, Київ, місто Київ, Україна
Киев мечникова11а;30.536822;50.438548;вулиця Мечникова, 11, Київ, місто Київ, Україна
Киев 61садовая5;30.438833;50.387669;Садова вулиця, 5, Київ, місто Київ, Україна
Киев 163садовая21;30.436878;50.388222;Садова вулиця, 21, Київ, місто Київ, Україна
Киев 67садовая19;30.437124;50.388089;Садова вулиця, 19, Київ, місто Київ, Україна
Киев григоренко-5а;30.6287241;50.41281129999999;проспект Петра Григоренка, 5, Київ, місто Київ, Україна
Киев харкывськ-шоссе170а;30.661885;50.41294500000001;Харківське шосе, 170А, Київ, місто Київ, Україна
Киев 6садовая3;30.438958;50.38761599999999;Садова вулиця, 3, Київ, місто Київ, Україна
Киев 62садовая14;30.432796;50.389897;Садова вулиця, 62, Київ, місто Київ, Україна
Киев шекченко17;30.440363;50.390077;вулиця Шевченка, 17, Київ, місто Київ, Україна
Киев 163садовая8;30.442311;50.387252;Садова вулиця, 8, Київ, місто Київ, Україна
Киев горького41;30.51431;50.43307;вулиця Горького, 41, Київ, місто Київ, Україна
Киев вул. теодора драйзера;30.6005378;50.505813;вулиця Теодора Драйзера, Київ, місто Київ, Україна
Киев вул. бастіона;30.553236;50.417808;Бастіонна вулиця, Київ, місто Київ, Україна
Киев вул. івана кудрі;30.5375929;50.417224;вулиця Івана Кудрі, Київ, місто Київ, Україна
Киев вул. сергія струтинського;30.5533418;50.419769;вулиця Сергія Струтинського, Київ, місто Київ, Україна
Киев вул. володимирська;30.5133239;50.446022;вулиця Володимирська, Київ, місто Київ, Україна
Киев вул. велика васильківська;30.517412;50.425815;вулиця Велика Васильківська, Київ, місто Київ, Україна
Киев вул. Симона Петлюри;30.496919;50.44371;вулиця Симона Петлюри, Київ, місто Київ, Україна
Киев вул. московська;30.456005;50.38787;вулиця Московська, Київ, місто Київ, Україна
Киев вул. саксаганського;30.50260699999999;50.438922;вулиця Саксаганського, Київ, місто Київ, Україна
Киев льва толстого;30.503894;50.44149400000001;вулиця Льва Толстого, Київ, місто Київ, Україна
Киев володимирстка;30.5133239;50.446022;вулиця Володимирська, Київ, місто Київ, Україна
Киев жилянська;30.4983708;50.4397172;Жилянська вулиця, Київ, місто Київ, Україна
Киев вул. лаврська;30.5554561;50.432571;Лаврська вулиця, Київ, місто Київ, Україна
Киев вул. щорса;30.5267461;50.42554;вулиця Щорса, Київ, місто Київ, Україна
Киев вул. льва толстого;30.503894;50.44149400000001;вулиця Льва Толстого, Київ, місто Київ, Україна
Киев вул. жулянська;30.474594;50.392375;вулиця Онуфрія Трутенка, Київ, місто Київ, Україна
Киев микільсько-ботанічна вулиця;30.5054932;50.439186;Микільсько-Ботанічна вулиця, Київ, місто Київ, Україна
Киев вул. шота руставелі;30.5183081;50.43748799999999;вулиця Шота Руставелі, Київ, місто Київ, Україна
Киев вул.. жулянська;30.474594;50.392375;вулиця Онуфрія Трутенка, Київ, місто Київ, Україна
Киев вул. льва  толстого;30.503894;50.44149400000001;вулиця Льва Толстого, Київ, місто Київ, Україна
Киев вул. Байкова;30.50847;50.415985;Байкова вулиця, Київ, місто Київ, Україна
Киев вул. кікідзе;30.5502469;50.40994999999999;вулиця Кіквідзе, Київ, місто Київ, Україна
Киев кіквідзе;30.5502469;50.40994999999999;вулиця Кіквідзе, Київ, місто Київ, Україна
Киев вул. кіквідзе;30.5502469;50.40994999999999;вулиця Кіквідзе, Київ, місто Київ, Україна
Киев вул. панаса мирного;30.540533;50.433372;вулиця Панаса Мирного, Київ, місто Київ, Україна
Киев вул.жулянська;30.474594;50.392375;вулиця Онуфрія Трутенка, Київ, місто Київ, Україна
Киев лесі українки;30.53651;50.42969799999999;бульвар Лесі Українки, Київ, місто Київ, Україна
Киев вул. лютеранська;30.526344;50.444282;Лютеранська вулиця, Київ, місто Київ, Україна
Киев івана кудрі;30.5375929;50.417224;вулиця Івана Кудрі, Київ, місто Київ, Україна
Киев вул. пєтрова;30.7362451;46.3733418;вулиця Вєтрова, Одеса, Одеська область, Україна
Киев вул. камєнєва;30.5476571;50.42274399999999;вулиця Командарма Каменєва, Київ, місто Київ, Україна
Киев струтинського;30.5533418;50.419769;вулиця Сергія Струтинського, Київ, місто Київ, Україна
Киев м.контрактова площа;30.5185709;50.46347;Контрактова площа, Київ, місто Київ, Україна
Киев вул. червоноармійська;30.517412;50.425815;вулиця Велика Васильківська, Київ, місто Київ, Україна
Киев вул.петлюри;30.496919;50.44371;вулиця Симона Петлюри, Київ, місто Київ, Україна
Киев вул. брюлова;30.4824629;50.440071;вулиця Брюллова, Київ, місто Київ, Україна
Киев вул.сергія струтинського;30.5533418;50.419769;вулиця Сергія Струтинського, Київ, місто Київ, Україна
Киев вул.івана кудрі;30.5375929;50.417224;вулиця Івана Кудрі, Київ, місто Київ, Україна
Киев вул. Івана Кудрі 34;30.541902;50.420123;вулиця Івана Кудрі, 34, Київ, місто Київ, Україна
Киев вул. льва Толстого ;30.503894;50.44149400000001;вулиця Льва Толстого, Київ, місто Київ, Україна
Киев вул. Шота Руставеелі;30.5183081;50.43748799999999;вулиця Шота Руставелі, Київ, місто Київ, Україна
Киев вул. Бастіона 9;30.555103;50.417784;Бастіонна вулиця, 9, Київ, місто Київ, Україна
Киев вул. гонгадзе;30.433153;50.448017;Машинобудівна вулиця, Київ, місто Київ, Україна
Киев вул. курганівська;30.5489858;50.420383;Курганівська вулиця, Київ, місто Київ, Україна
Киев вул. шовковична;30.531461;50.443466;Шовковична вулиця, Київ, місто Київ, Україна
Киев вул. комарова 44;30.3320213;50.4435981;вулиця Комарова, 44, Петропавлівська Борщагівка, Київська область, Україна, 08130
Киев вул маяковського;30.7618459;50.494316;вулиця Маяковського, Бровари, Київська область, Україна
Киев панківська;30.5037419;50.4395285;Паньківська вулиця, Київ, місто Київ, Україна
Киев вул.жилянська 34;30.51044;50.434546;Жилянська вулиця, 34, Київ, місто Київ, Україна
Киев вул. Володимирська;30.5133239;50.446022;вулиця Володимирська, Київ, місто Київ, Україна
Киев івана кудрі 32;30.540835;50.419798;вулиця Івана Кудрі, 32, Київ, місто Київ, Україна
Киев вул. Щорса;30.5267461;50.42554;вулиця Щорса, Київ, місто Київ, Україна
Киев бульвар Кольцова;30.3802751;50.421188;бульвар Кольцова, Київ, місто Київ, Україна
Киев глушкова 30;30.4499785;50.3656578;проспект Академіка Глушкова, 30, Київ, місто Київ, Україна
Киев вул. пулюя 3;30.465031;50.41654699999999;вулиця Івана Пулюя, 3, Київ, місто Київ, Україна
Киев переулок безтуужева 11;30.44095;50.513479;провулок Олександра Бестужева, 11, Київ, місто Київ, Україна
Киев вул. івана кудрі 34;30.541902;50.420123;вулиця Івана Кудрі, 34, Київ, місто Київ, Україна
Киев бальзака.79;30.6068369;50.527857;вулиця Оноре де Бальзака, 79, Київ, місто Київ, Україна
Киев новоконстантиновская.15;30.483106;50.48534100000001;Новокостянтинівська вулиця, 15, Київ, місто Київ, Україна
Киев маяковского.21а;30.591765;50.503313;проспект Володимира Маяковського, 21А, Київ, місто Київ, Україна
Киев николаева.13а;30.592352;50.50850399999999;вулиця Архітектора Ніколаєва, 13А, Київ, місто Київ, Україна
Киев победы.78;30.424893;50.45829699999999;проспект Перемоги, 78, Київ, місто Київ, Україна
Киев г.севастополя.11;30.417298;50.441263;вулиця Героїв Севастополя, 11, Київ, місто Київ, Україна
Киев комарова.38а;30.413481;50.437682;проспект Космонавта Комарова, 38А, Київ, місто Київ, Україна
Киев радунская.20;30.59921;50.522274;Радунська вулиця, 20, Київ, місто Київ, Україна
Киев коморова.40;30.41279399999999;50.437213;проспект Космонавта Комарова, 40, Київ, місто Київ, Україна
Киев маяковского.25;30.595522;50.504298;проспект Володимира Маяковського, 25, Київ, місто Київ, Україна
Киев комарова.1;30.43056;50.440525;проспект Космонавта Комарова, 1, Національний авіаційний університет, Київ, місто Київ, Україна
Киев бальзака.44;30.602434;50.512707;вулиця Оноре де Бальзака, 44, Київ, місто Київ, Україна
Киев лепсе.20;30.409513;50.435956;бульвар Івана Лепсе, 20, Київ, місто Київ, Україна
Киев николаева.15;30.593926;50.50834400000001;вулиця Архітектора Ніколаєва, 15, Київ, місто Київ, Україна
Киев бальзака.83;30.6096677;50.5254509;вулиця Оноре де Бальзака, 83, Київ, місто Київ, Україна
Киев фрунзе.103;30.472682;50.484002;вулиця Фрунзе, 103, Київ, місто Київ, Україна
Киев лаврухина.7;30.5993624;50.5159826;вулиця Миколи Лаврухіна, 7, Київ, місто Київ, Україна
Киев радунская.16;30.597835;50.521114;Радунська вулиця, 16, Київ, місто Київ, Україна
Киев радунская.1;30.600688;50.525558;Радунська вулиця, 1/10, Київ, місто Київ, Україна
Киев милославская.31;30.60658399999999;50.532616;Милославська вулиця, 31, Київ, місто Київ, Україна
Киев шамрило.19;30.437323;50.463099;вулиця Тимофія Шамрила, 19, Київ, місто Київ, Україна
Киев будищанская.6;30.604274;50.52949;Будищанська вулиця, 6, Київ, місто Київ, Україна
Киев Вишгородська 14;30.452194;50.501935;Вишгородська вулиця, 14, Київ, місто Київ, Україна
Киев Вершигори 14А;30.5752032;50.49021579999999;вулиця Петра Вершигори, 14, Київ, місто Київ, Україна
Киев Данькевича 7;30.621565;50.519855;вулиця Костянтина Данькевича, 7, Київ, місто Київ, Україна
Киев будищанська 9;30.6041801;50.5286878;Будищанська вулиця, 9/40, Київ, місто Київ, Україна
Киев Будищанська 9;30.6041801;50.5286878;Будищанська вулиця, 9/40, Київ, місто Київ, Україна
Киев Милославська 32_51А;30.6066352;50.5330414;Милославська вулиця, 32, Київ, місто Київ, Україна
Киев Милославська 37;30.601964;50.532452;Милославська вулиця, 37, Київ, місто Київ, Україна
Киев Бикова 7;30.62196399999999;50.516924;бульвар Леоніда Бикова, 7, Київ, місто Київ, Україна
Киев Цвєтаєвої 5;30.615154;50.52234499999999;вулиця Марини Цвєтаєвої, 5, Київ, місто Київ, Україна
Киев Бондарська 5А;30.458388;50.493519;Бондарська вулиця, 5А, Київ, місто Київ, Україна
Киев Данькевича 13;30.614781;50.52050699999999;вулиця Костянтина Данькевича, 13, Київ, місто Київ, Україна
Киев Бойченка 15;30.623214;50.46472499999999;вулиця Олександра Бойченка, 15, Київ, місто Київ, Україна
Киев Каштанова 10;30.58511499999999;50.503979;Каштанова вулиця, 10, Київ, місто Київ, Україна
Киев Цвєтаєвої 16А;30.61388479999999;50.52450520000001;вулиця Марини Цвєтаєвої, 16А, Київ, місто Київ, Україна
Киев Закревського 83А;30.62708;50.523743;вулиця Миколи Закревського, 83А, Київ, місто Київ, Україна
Киев Трханівська;30.548628;50.4759053;Труханівська вулиця, Київ, місто Київ, Україна
Киев Труханівська;30.548628;50.4759053;Труханівська вулиця, Київ, місто Київ, Україна
Киев Маяковського 21;30.593634;50.50354799999999;проспект Володимира Маяковського, 21, Київ, місто Київ, Україна
Киев Лісківська 13;30.599145;50.5252254;Лісківська вулиця, 13, Київ, місто Київ, Україна
Киев Гавро 5А;30.504952;50.493103;вулиця Лайоша Гавро, 5А, Київ, місто Київ, Україна
Киев Сабурова 5;30.6152004;50.5101755;вулиця Олександра Сабурова, 5, Київ, місто Київ, Україна
Киев Гавро 3;30.506643;50.49263699999999;вулиця Лайоша Гавро, 3, Київ, місто Київ, Україна
Киев Дянкевича 81Б;30.6107082;50.5211605;вулиця Костянтина Данькевича, 81, Київ, місто Київ, Україна
Киев Гавро 9Д;30.50500899999999;50.49447499999999;вулиця Лайоша Гавро, 9Д, Київ, місто Київ, Україна
Киев Радунська 5Б;30.5993474;50.5273585;Радунська вулиця, 5Б, Київ, місто Київ, Україна
Киев Куренівська 18Б;30.4889939;50.4929559;Куренівська вулиця, 18, Київ, місто Київ, Україна
Киев Маяковського 91;30.618715;50.525989;проспект Володимира Маяковського, 91, Київ, місто Київ, Україна
Киев Рилєєва 2А;30.46516;50.487647;вулиця Рилєєва, 2А, Київ, місто Київ, Україна
Киев Садовського 7;30.452691;50.494501;провулок Миколи Садовського, 7, Київ, місто Київ, Україна
Киев Ніколаєва 17;30.592997;50.50935;вулиця Архітектора Ніколаєва, 17, Київ, місто Київ, Україна
Киев Брюсова 17А;37.787644;48.04257699999999;вулиця Брюсова, 17А, Донецьк, Донецька область, Україна
Киев Закревського 31;30.611657;50.501798;вулиця Миколи Закревського, 31, Київ, місто Київ, Україна
Киев Світлицького 12;30.4344328;50.5143609;вулиця Світлицького, 12, Київ, місто Київ, Україна
Киев Ватутіна 26Б;30.597344;50.493053;проспект Генерала Ватутіна, 26Б, Київ, місто Київ, Україна
Киев Порика 5;30.419597;50.510707;проспект Василя Порика, 5, Київ, місто Київ, Україна
Киев Ватутіна 22;30.429756;50.393652;вулиця Ватутіна, 22, Київ, місто Київ, Україна
Киев Порика 11;30.419534;50.508881;проспект Василя Порика, 11, Київ, місто Київ, Україна
Киев Цвєтаєвої 14Б;30.6150906;50.526108;вулиця Марини Цвєтаєвої, 14Б, Київ, місто Київ, Україна
Киев Милославська 46Б;30.5953864;50.5314123;Милославська вулиця, 46, Київ, місто Київ, Україна
Киев Будищанська 7;30.605259;50.528723;Будищанська вулиця, 7, Київ, місто Київ, Україна
Киев Мостицька 16_12;30.44777;50.50309499999999;Мостицька вулиця, 16, Київ, місто Київ, Україна
Киев Маяковського 47;30.608236;50.50955800000001;проспект Володимира Маяковського, 47, Київ, місто Київ, Україна
Киев Маяковського 20;30.606209;50.506576;проспект Володимира Маяковського, 20, Київ, місто Київ, Україна
Киев пр. Правди 10;30.44121;50.50546199999999;проспект Правди, 10, Київ, місто Київ, Україна
Киев Новомостицька 2;30.440163;50.500051;Новомостицька вулиця, 2, Київ, місто Київ, Україна
Киев Копилівська 111;30.4626653;50.4903094;Копилівська вулиця, 111, Київ, місто Київ, Україна
Киев Милославська 35;30.602736;50.53281;Милославська вулиця, 35, Київ, місто Київ, Україна
Киев Мостицька 2А;30.445951;50.501082;Мостицька вулиця, 2А, Київ, місто Київ, Україна
Киев Межева 17;30.43613;50.511024;Межова вулиця, 17, Київ, місто Київ, Україна
Киев Галицька 16;30.435306;50.508745;Галицька вулиця, 16, Київ, місто Київ, Україна
Киев Межева 24;30.432976;50.509986;Межова вулиця, 24, Київ, місто Київ, Україна
Киев Лісківська 16;30.597969;50.526498;Лісківська вулиця, 16, Київ, місто Київ, Україна
Киев новомостицька;30.4365442;50.499359;Новомостицька вулиця, Київ, місто Київ, Україна
Киев Радунсь 38;30.602088;50.528298;Радунська вулиця, 38, Київ, місто Київ, Україна
Киев Закревського 47;30.617751;50.507574;вулиця Миколи Закревського, 47, Київ, місто Київ, Україна
Киев Бальзака 54.21;30.6080459;50.5176628;вулиця Оноре де Бальзака, 54, Київ, місто Київ, Україна
Киев Правди 62А;30.434848;50.504914;проспект Правди, 62А, Київ, місто Київ, Україна
Киев Межовий 5;30.431637;50.515603;Межовий провулок, 5, Київ, місто Київ, Україна
Киев Лісний проспект;30.631176;50.481975;Лісовий проспект, Київ, місто Київ, Україна
Киев Світлицького 15;30.4344328;50.5143609;вулиця Світлицького, 15, Київ, місто Київ, Україна
Киев Краснопольська 22;30.4427009;50.50943299999999;Червонопільська, Київ, місто Київ, Україна
Киев Порика 7А;30.418387;50.510955;проспект Василя Порика, 7А, Київ, місто Київ, Україна
Киев Маяковського 15;30.591461;50.501777;проспект Володимира Маяковського, 15, Київ, місто Київ, Україна
Киев Ужвій 6;30.440831;50.501907;вулиця Наталії Ужвій, 6, Київ, місто Київ, Україна
Киев Цвєтаєвої 14;30.615068;50.52408;вулиця Марини Цвєтаєвої, 14, Київ, місто Київ, Україна
Киев Висоцького 11;30.619001;50.514854;бульвар Володимира Висоцького, 11, Київ, місто Київ, Україна
Киев Маяковського 59А;30.610056;50.512468;проспект Володимира Маяковського, 59А, Київ, місто Київ, Україна
Киев пл. Шевченка;30.44952;50.520984;площа Тараса Шевченка, Київ, місто Київ, Україна
Киев Бикова 4;30.62527499999999;50.5181261;бульвар Леоніда Бикова, 4, Київ, місто Київ, Україна
Киев Контрактова площа;30.5185709;50.46347;Контрактова площа, Київ, місто Київ, Україна
Киев Будищанська 2;30.6069476;50.5291005;Будищанська вулиця, 2, Київ, місто Київ, Україна
Киев Гавро 7А;30.505873;50.495091;вулиця Лайоша Гавро, 7А, Київ, місто Київ, Україна
Киев Лісківська 12;30.599613;50.52557299999999;Лісківська вулиця, 12, Київ, місто Київ, Україна
Киев Гавро 7;30.506706;50.49433399999999;вулиця Лайоша Гавро, 7, Київ, місто Київ, Україна
Киев Радунська 5;30.601032;50.52741899999999;Радунська вулиця, 5, Київ, місто Київ, Україна
Киев Милославська 21;30.617016;50.529763;Милославська вулиця, 21, Київ, місто Київ, Україна
Киев Милославська 33;30.604638;50.53247;Милославська вулиця, 33, Київ, місто Київ, Україна
Киев Радунська 9б;30.599609;50.52940599999999;Радунська вулиця, 9, Київ, місто Київ, Україна
Киев Правди 17б;30.44427;50.50341299999999;проспект Правди, 17Б, Київ, місто Київ, Україна
Киев Межовий, 7;30.429893;50.516202;Межовий провулок, 7, Київ, місто Київ, Україна
Киев Коноплянська ;30.4645568;50.507957;Коноплянська вулиця, Київ, місто Київ, Україна
Киев Гонгадзе 32;30.4208422;50.51438169999999;проспект Георгія Гонгадзе, 32, Київ, місто Київ, Україна
Киев Данькевича 8;30.6217735;50.5205272;вулиця Костянтина Данькевича, 8, Київ, місто Київ, Україна
Киев луначарского, 4;30.598526;50.45347;вулиця Луначарського, 4, Київ, місто Київ, Україна
Киев григоренко, 14;30.6286499;50.4069447;проспект Петра Григоренка, 14, Київ, місто Київ, Україна
Киев тычины, 10;30.596531;50.42709499999999;проспект Павла Тичини, 10, Київ, місто Київ, Україна
Киев русановская набережная, 12;30.592528;50.440881;вулиця Русанівська Набережна, 12, Київ, місто Київ, Україна
Киев бальзака, 63;30.606638;50.521311;вулиця Оноре де Бальзака, 63, Київ, місто Київ, Україна
Киев березняковская, 38;30.595551;50.42226100000001;Березняківська вулиця, 38, Київ, місто Київ, Україна
Киев улица урицкого 13;30.485911;50.43356499999999;вулиця Василя Липківського, 13, Київ, місто Київ, Україна
Киев соломенская площадь;30.471948;50.432174;Солом'янська площа, Київ, місто Київ, Україна
Киев ильича, 16;30.650866;50.42531899999999;вулиця Ілліча, 16, Київ, місто Київ, Україна
Киев анны ахматовой, 4;30.642364;50.41329200000001;вулиця Анни Ахматової, 4, Київ, місто Київ, Україна
Киев науки 24\к;30.52924;50.399061;проспект Науки, 24, Київ, місто Київ, Україна
Киев науки 41\1;30.530895;50.390738;проспект Науки, 41/1, Київ, місто Київ, Україна
Киев островского 11;30.485428;50.435251;вулиця Миколи Островського, 11, Київ, місто Київ, Україна
Киев науки 62;30.534546;50.378595;проспект Науки, 62, Київ, місто Київ, Україна
Киев моторна 5;30.541865;50.379331;Моторний провулок, 5, Київ, місто Київ, Україна
Киев тимофея шамрыло 28;30.4344837;50.4625633;вулиця Тимофія Шамрила, 28, Київ, місто Київ, Україна
Киев науки 88а;30.542304;50.372029;проспект Науки, 88А, Київ, місто Київ, Україна
